ACO Identifier,ACO Name,Start Date,Track 2 ACO,Advance pay status,Interim payment election,Advanced payment amount,Quality Score,Quality Performance Sharing Rate,Final sharing rate,Minimum Loss Rate (%),Minimum Savings Rate (%),Total benchmark expenditures ($),Total savings/losses ($),Shared Savings ($),Shared Losses ($),Total number of assigned beneficiaries,Total assigned beneficiary person years,Total number of ESRD assigned beneficiary person years,Total number of DISABLED  assigned beneficiary person years,Total number of AGED/DUAL assigned beneficiary person years,Total number of AGED/NON-DUAL assigned beneficiary person years,"Total number of assigned beneficiaries, age 0-64","Total number of assigned beneficiaries, age 65-74","Total number of assigned beneficiaries, age 75-84","Total number of assigned beneficiaries, age 85+","Total number of assigned beneficiaries, Female","Total number of assigned beneficiaries, Male","Total number of assigned beneficiaries, Non-Hispanic White","Total number of assigned beneficiaries, Black","Total number of assigned beneficiaries, Asian","Total number of assigned beneficiaries, Hispanic","Total number of assigned beneficiaries, North American Native","Total number of assigned beneficiaries, Other",Total performance year spending per assigned beneficiary,Total expenditures per assigned ESRD beneficiary,Total expenditures per assigned DISABLED beneficiary,Total expenditures per assigned AGED/DUAL beneficiary,Total expenditures per assigned AGED/NON-DUAL beneficiary,Total inpatient spending per assigned beneficiary,Acute care hospital (IPPS/CAH) spending per assigned beneficiary,Long-term care hospital spending per assigned beneficiary,Inpatient rehabilitation facility (IRF) spending per assigned beneficiary,Inpatient psychiatric hospital spending per assigned beneficiary,Hospice spending per assigned beneficiary,Skilled nursing facility spending per assigned beneficiary,Other inpatient spending per assigned beneficiary,Physician/supplier spending per assigned beneficiary,Ambulance spending per assigned beneficiary,Home health spending per assigned beneficiary,Durable medical equipment spending per assigned beneficiary,"Inpatient hospital discharges per 1,000 person years","Acute care hospital discharges per 1,000 person years","LTCH discharges per 1,000 person years","IRF discharges per 1,000 person years","IPF discharges per 1,000 person years","CHF (PQI8) discharges  per 1,000 person years","COPD/Asthma (PQI5) discharges per 1,000 person years","Bacterial Pneumonia (PQI11) discharges per 1,000 person years","Acute care readmissions (all-cause 30 day) per 1,000 discharges","Post-acute care discharge provider visits (30 day)  per 1,000 discharges","Skilled nursing facility discharges per 1,000 person years","Outpatient ED visits per 1,000 person years","Inpatient ED visits per 1,000 person years","Computed tomography (CT) events per 1,000 person years","Magnetic resonance imaging (MRI) events per 1,000 person years","Primary care services per 1,000 person years","Primary care services with a PCP per 1,000 person years","Primary care services with a specialist per 1,000 person years","Primary care services with a NP/PA/CNS per 1,000 person years","Primary care services with a FQHC/RHC per 1,000 person years",Number of CAH IIs,Number of FQHCs,Number of RHCs,Number of ETA hospitals,Number of other facility types,Number of participating PCPs,Number of participating specialists,Number of participating nurse practitioners,Number of participating physician assistants,Number of participating clinical nurse specialist,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY
A45761,Regents of the University of California,01/01/2013,0,0,,,1,0.5,0.5,,0.024901497%,$263528759.60,$265418262.00,$-1889502.00,$0.00,,20985,20328.16667,284.25,2496.916667,2244.666667,15302.33333,3570,9211,5291,2913,12270,8715,15527,1865,1299,812,25,$1457.00,$86822.64,$14599.41,$15671.79,$11051.08,$4241.28,$3996.13,$91.60,$100.05,$114.81,$267.76,$1050.97,$3.12,$4301.82,$161.54,$906.98,$388.51,365.109,348.974,2.263,4.723,8.658,8.904,4.526,5.854,192.636,792.863,80.627,658.544,252.212,864.613,510.523,11523.420,4510.540,6848.871,157.565,6.444,0,0,0,0,0,423,1911,87,0,3,1.091151088,1.40406729,1.103332376,1.078052259,1.102908512,1.392166651,1.088899816,1.077257903,1.095387576,1.431329412,1.081513316,1.082939166,1.066602726,1.441437099,1.09515697,1.083078957
A80267,Marshfield Clinic,01/01/2013,0,0,,,1,0.5,0.5,,0.023753659%,$264599634.00,$269283068.60,$-4683435.00,$0.00,,32463,31361,246.1666667,5759.666667,1896.416667,23458.75,7220,12887,8348,4008,17763,14700,31435,69,262,40,234,$423.00,$69955.20,$8023.71,$10909.85,$7892.95,$2996.75,$2883.06,$26.17,$72.98,$33.86,$176.77,$835.59,$0.43,$2890.27,$93.21,$141.78,$283.94,312.203,302.733,0.542,3.763,5.134,10.905,8.737,9.949,138.853,776.740,78.665,682.536,168.234,637.799,251.650,7835.879,3196.741,3382.641,1245.528,10.969,0,0,0,0,0,237,875,143,2,1,1.028810576,1.071515932,1.0697608,1.100151686,1.025497797,1.059443216,1.073246538,1.097466587,1.046633889,1.054782413,1.064431828,1.085488933,1.050263186,1.088983091,1.080249711,1.090058315
A01645,Triple Aim Accountable Care Organization,01/01/2013,0,0,,,1,0.5,0.5,,0.027867774%,$131834676.10,$130391898.90,$1442777.00,$0.00,,13553,13137,123.75,3044.25,243.75,9725.25,3549,4159,3835,2010,7735,5818,12303,483,341,61,53,$312.00,$83391.45,$8764.19,$10148.11,$9348.67,$3530.26,$3230.51,$215.49,$40.64,$90.89,$381.29,$1045.43,$0.14,$2793.00,$101.83,$443.29,$291.91,354.571,339.195,5.557,2.436,7.308,12.179,7.079,8.221,156.624,805.913,114.790,679.379,259.953,727.792,347.492,8781.305,4757.327,2912.689,1098.653,12.636,0,0,0,0,0,320,936,109,0,14,1.04048973,1.067723326,1.085197862,0.992345216,1.067171116,1.089865851,0.992934459,1.016805671,1.009363594,1.088921475,0.949910489,1.039576992,1.004977825,1.10536127,0.923162972,1.055319037
A66698,Primary Partners ACIP LLC,01/01/2013,0,1,,1556800,1,0.5,0.5,,0.033687688%,$82469581.15,$83384631.05,$-915050.00,$0.00,,7156,6928.5,47.83333333,623.5,337.5,5919.666667,881,3045,2210,1020,4260,2896,6430,424,31,151,3,$117.00,$78645.96,$13295.11,$17283.65,$11064.81,$3170.88,$3014.74,$96.14,$61.74,$44.79,$480.75,$1035.77,$0.00,$4393.42,$116.66,$1173.04,$411.81,376.849,364.004,2.742,3.175,6.928,15.732,14.289,12.845,149.760,803.914,96.269,674.172,294.580,803.348,309.879,13111.207,5776.142,6173.486,1103.125,58.454,0,0,0,0,0,19,25,3,0,0,1.027387082,1.223136954,1.19710892,1.174421394,1.062101669,1.162823816,1.156251746,1.199925436,1.024462337,1.258472929,1.207324456,1.193665568,1.030047189,1.279890154,1.275971822,1.206498261
A69939,"Meridian Accountable Care Organization, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.022986633%,$431396676.70,$416506358.20,$14890318.00,$7296256.04,,40133,38886.58333,293.1666667,3552.75,1362.75,33677.91667,5159,17703,11845,5426,22684,17449,36895,2133,229,155,7,$714.00,$85262.63,$10193.95,$18502.16,$9801.07,$3277.96,$2872.90,$53.79,$315.08,$78.78,$248.37,$1059.04,$0.00,$4262.27,$144.60,$316.71,$226.77,305.856,279.781,1.029,16.843,8.203,13.603,9.952,8.846,144.270,809.079,104.506,638.893,233.879,702.126,300.867,10866.348,4138.262,6135.686,588.645,3.754,0,0,0,0,0,144,568,74,3,3,1.062086658,1.153299279,1.317173431,1.144819439,1.019686344,1.127799327,1.352225729,1.133094505,1.042383188,1.161466251,1.327545681,1.131968894,1.037713215,1.085817628,1.28644699,1.102234233
A99470,"Accountable Care Coalition of DeKalb, LLC.",01/01/2013,1,0,,,1,0.6,0.6,-0.02%,0.02%,$154953182.10,$151981617.60,$2971564.00,$0.00,0,18446,17908.75,416.5833333,2549.333333,443.3333333,14499.5,3655,8244,4664,1883,11045,7401,10951,6758,340,80,4,$313.00,$62601.99,$7747.35,$11554.21,$6967.80,$2392.31,$2079.04,$108.59,$119.31,$106.91,$243.37,$300.37,$0.00,$2993.01,$166.55,$392.02,$264.46,263.488,240.093,3.015,7.147,13.233,13.624,7.984,7.203,141.640,672.962,27.639,561.984,186.156,546.797,265.665,9156.800,3579.670,5103.589,468.739,4.802,0,0,0,0,0,143,455,58,3,0,0.935354979,1.05855454,1.003756822,0.978074195,0.925518359,1.015803838,0.95401746,0.972128646,0.928979961,1.015336346,0.930754672,0.961198806,0.931365788,1.022111992,0.975631059,0.970196311
A05967,"Accountable Care Coalition of South Georgia, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.036651652%,$45664034.87,$45530111.26,$133924.00,$0.00,,5782,5615,81.58333333,522.6666667,141.5833333,4869.166667,782,2490,1750,760,3394,2388,4323,1409,7,2,3,$38.00,$66988.43,$7259.27,$12255.22,$7092.72,$2382.08,$2185.64,$32.55,$131.33,$46.02,$396.33,$556.52,$0.00,$2623.01,$150.49,$370.80,$392.67,297.061,280.321,0.890,7.836,8.014,14.248,11.042,10.508,155.753,727.273,66.251,506.500,170.614,489.581,224.043,9690.472,4910.775,4159.216,538.557,81.923,0,0,0,0,0,22,8,12,1,0,0.998338692,1.136966799,0.95592294,0.956159138,0.977344894,1.045456806,0.990029457,0.941534529,0.948518559,1.071692624,0.891378502,0.945293889,0.995557214,1.11049842,1.024705509,0.975516548
A71510,"Northwest Ohio ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.028966593%,$118674598.50,$124610228.00,$-5935630.00,$0.00,,11722,11267.91667,159,2561.583333,613.6666667,7933.666667,3194,4515,2712,1301,6601,5121,9608,1726,64,80,4,$240.00,$65633.80,$9865.04,$14354.23,$10095.66,$3818.81,$3424.94,$204.80,$160.86,$107.07,$363.51,$1163.26,$0.00,$3080.81,$141.69,$468.85,$377.44,439.034,408.327,5.946,10.472,14.288,18.637,19.879,12.691,180.844,759.160,116.881,947.913,305.292,806.893,272.277,9427.652,3702.282,4858.485,862.094,4.792,0,0,0,0,0,82,382,63,0,3,1.044376931,1.335835436,1.227567064,1.339152738,1.068082331,1.305095519,1.248967158,1.256065348,1.026542571,1.229853781,1.217209856,1.200289219,1.062638412,1.23105447,1.156602228,1.166627195
A41867,"Wellmont Integrated Network, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.029303861%,$91308093.95,$92556428.25,$-1248334.00,$0.00,,11160,10783.25,51.91666667,2876.666667,751.6666667,7103,3396,4195,2592,977,6105,5055,10922,155,14,4,0,$65.00,$65126.44,$6667.91,$13107.98,$8466.99,$2717.09,$2273.34,$79.02,$348.21,$44.09,$127.66,$429.12,$0.00,$2573.16,$224.83,$758.11,$448.60,350.080,315.026,2.504,22.999,9.552,16.785,15.951,16.600,179.692,714.489,46.925,910.208,238.704,867.920,253.541,9311.664,4003.988,3751.003,1503.165,53.509,0,0,0,0,0,163,242,104,2,4,1.03033833,0.99417998,1.183360372,1.12774732,1.015537456,0.993955197,1.186390932,1.130804146,1.001883645,1.012961479,1.132394019,1.118122381,0.981510033,0.979946807,1.113965044,1.103700402
A21778,"Lahey Clinical Performance Accountable Care Organization, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.023296243%,$393409758.70,$414617442.10,$-21207683.00,$0.00,,37037,35983.33333,190,4409.916667,1518.666667,29864.75,5805,15113,10855,5264,20352,16685,35438,358,275,173,15,$778.00,$102966.62,$12557.09,$19089.87,$10403.12,$4038.64,$3293.36,$272.94,$335.38,$221.79,$281.50,$1123.01,$0.07,$2510.94,$226.01,$729.46,$234.93,347.855,300.445,8.226,17.175,21.982,14.896,11.950,12.311,155.775,830.625,103.826,720.056,238.055,679.231,285.354,10211.533,3533.136,5011.403,1660.686,6.308,0,0,0,0,0,262,925,221,2,15,1.069742939,1.134274326,1.024931277,1.021875069,1.074836255,1.131341285,1.015373801,1.006627538,1.096522087,1.150592316,1.036303384,1.023629675,1.104035514,1.172359554,1.107798119,1.05264037
A95164,"Mercy ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.023313244%,$285420335.80,$288067201.20,$-2646865.00,$0.00,,36867,35736.75,222.5,6264.5,1546.75,27703,7794,15321,9834,3918,20729,16138,35888,370,125,67,86,$331.00,$73584.92,$7736.45,$11181.80,$7433.63,$2730.96,$2496.23,$81.20,$126.29,$40.92,$225.36,$538.16,$3.03,$1998.05,$115.47,$306.60,$291.67,299.104,282.622,2.490,7.723,6.184,11.809,8.786,12.760,145.410,602.567,61.897,695.447,185.020,617.040,249.547,7986.289,2535.737,2862.963,718.420,1869.168,0,0,28,0,0,271,628,161,3,4,1.002672178,0.996138702,0.95741471,0.96735804,0.979570494,0.997804969,0.966917131,0.974486663,0.993021837,0.991671298,0.979425467,0.976373559,1.000073921,1.006460531,1.011124939,0.993106545
A06339,"Accountable Care Coalition of North Central Florida, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.037354354%,$57792718.86,$60410844.21,$-2618125.00,$0.00,,5548,5358.166667,59.16666667,729.3333333,335.1666667,4234.5,974,2361,1547,666,3047,2501,4693,721,25,37,7,$65.00,$83014.97,$10525.50,$19347.99,$9762.12,$3308.55,$2958.49,$158.04,$147.63,$102.56,$514.71,$1307.52,$0.00,$4239.75,$164.33,$685.86,$287.49,379.607,351.986,4.479,7.839,15.304,18.476,11.384,7.839,174.027,764.984,119.817,721.889,284.612,875.299,313.913,11757.380,6051.137,4892.345,767.427,46.471,0,0,0,0,0,28,9,17,0,0,1.007374905,1.222369696,1.151766963,1.082852583,1.046164627,1.167403116,1.105854015,1.067959495,1.017232127,1.130401922,1.079785681,1.038276446,1.067810004,1.178075083,1.134509428,1.058980475
A73727,"Indiana Lakes ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.031801802%,$62349930.88,$63024467.57,$-674537.00,$0.00,,8198,7900.083333,28.83333333,935.8333333,264.5833333,6670.833333,1234,3106,2445,1413,4809,3389,7978,49,23,62,4,$82.00,$70905.24,$8296.59,$10983.07,$7541.76,$2462.44,$2275.19,$80.14,$63.46,$68.81,$262.66,$1112.13,$0.00,$2038.62,$109.54,$184.13,$247.43,278.098,261.136,2.278,4.430,10.253,12.785,8.987,13.924,125.483,760.618,100.126,626.323,170.758,556.703,192.909,8105.990,4349.828,3091.486,603.032,61.645,0,1,0,0,0,51,123,37,0,0,0.947044524,1.098607965,1.027315433,0.980123239,0.939620629,1.060442154,1.002430606,0.976024233,1.006218558,1.045532515,0.972158689,0.972973497,1.041289346,1.047199132,0.986813882,0.993977839
A83092,Saint Francis HealthCare Partners ACO Inc.,01/01/2013,0,0,,,1,0.5,0.5,,0.025315663%,$213292596.00,$212163353.60,$1129242.00,$0.00,,19210,18617.91667,235.6666667,2035.5,2415.666667,13931.08333,2733,7418,5943,3116,11198,8012,15428,2770,193,343,11,$465.00,$91278.94,$10731.80,$15764.18,$9383.78,$3766.40,$3439.50,$74.63,$133.13,$149.55,$269.20,$1486.08,$0.00,$3295.11,$240.98,$615.10,$255.42,362.232,340.640,2.256,6.983,12.354,17.349,10.635,9.668,157.485,810.446,142.121,709.424,297.724,697.930,232.303,9865.228,3533.424,4550.939,1771.412,9.453,0,0,0,0,0,228,602,89,3,3,0.99492794,1.1608555,1.040925702,1.032642665,0.995020036,1.16104793,1.083508285,1.017129554,1.023370552,1.176108119,1.070856433,1.018661221,1.033947175,1.19966953,1.087174955,1.027110483
A32930,"OneCare Vermont Accountable Care Organization, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.022683323%,$357274467.40,$356941047.10,$333420.00,$0.00,,43166,41702,162.8333333,7119.833333,2691.833333,31727.5,8948,17465,11281,5472,24279,18887,41954,152,103,46,23,$888.00,$72581.83,$8068.64,$11121.01,$8123.52,$2663.66,$2483.19,$4.77,$91.83,$89.04,$138.02,$967.61,$4.28,$1595.45,$166.86,$451.57,$229.28,256.367,243.034,0.096,4.460,8.729,10.911,9.712,13.644,132.838,767.082,79.397,754.736,138.507,455.638,159.009,7961.369,2729.797,2933.984,990.312,1307.275,7,10,8,0,0,500,1585,270,3,11,1.062609296,0.999994646,0.965054202,0.971423732,1.044086427,0.990029485,0.940916176,0.953705193,1.040972729,0.970960207,0.912091674,0.946446427,1.03121162,0.971753374,0.913219552,0.955820227
A96588,Alexian Brothers Accountable Care Organization,01/01/2013,0,0,,,1,0.5,0.5,,0.025386877%,$248107103.70,$263586183.80,$-15479080.00,$0.00,,19032,18235,206.1666667,1892.666667,727.3333333,15408.83333,2776,8315,5031,2910,10994,8038,16749,878,562,198,4,$641.00,$112676.94,$12113.34,$25886.83,$12888.78,$4949.95,$4211.81,$206.46,$497.87,$175.98,$450.54,$2690.00,$0.00,$4043.99,$243.11,$920.89,$264.49,481.720,432.972,4.496,26.266,17.986,16.341,13.051,13.763,188.192,816.677,201.845,770.313,362.400,821.144,305.537,11627.456,4849.000,5332.584,1439.566,6.306,0,0,0,0,0,427,1056,105,0,10,1.105881257,1.200458521,1.172266702,1.123128563,1.055089836,1.159272213,1.168866749,1.096175703,1.130506221,1.189058122,1.205159221,1.111694833,1.168544916,1.150647975,1.276544079,1.135863248
A34796,"Maryland Collaborative Care, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.026813963%,$164325484.90,$162315784.70,$2009700.00,$0.00,,15465,15020.41667,144.1666667,1527.083333,1676.5,11672.66667,2108,6774,4464,2119,9596,5869,10201,2587,1161,502,10,$1004.00,$95255.38,$11321.35,$10460.23,$9745.66,$3641.61,$3441.84,$18.73,$144.92,$50.15,$146.14,$833.02,$5.62,$4059.85,$110.68,$356.40,$226.41,290.119,276.206,0.466,8.321,4.926,11.650,8.854,8.055,143.407,784.167,76.291,619.249,229.606,665.050,343.643,10978.592,4554.297,5864.627,555.873,3.795,0,0,0,0,0,72,47,17,0,1,1.067905914,1.123927893,0.949467597,1.06831881,1.090036341,1.118752486,0.930550026,1.016586769,1.008814626,1.109936733,0.912448799,1.022416621,1.063653845,1.088484072,0.880238162,1.007121533
A28700,"Virginia Collaborative Care, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.029120224%,$123017191.30,$118266364.40,$4750827.00,$2327905.18,,11466,11098,91.58333333,1008.666667,1014.75,8983,1455,5457,3091,1463,6914,4552,8193,1425,942,327,10,$569.00,$86100.16,$10592.57,$10323.22,$9932.22,$3338.32,$2963.77,$46.00,$280.69,$75.81,$571.03,$1143.76,$0.14,$3455.08,$168.13,$675.09,$219.70,341.413,315.733,1.171,15.228,9.191,12.795,10.993,9.011,177.187,778.092,104.794,782.213,275.725,683.547,313.029,10620.472,5576.590,4619.030,416.742,8.110,0,0,0,0,0,64,15,6,1,0,1.019218184,1.202859679,0.96565329,1.035890751,1.036287469,1.217959874,0.945709648,1.033001488,1.031747596,1.203324869,0.918268471,1.015649961,1.027562384,1.189746146,0.932709422,0.989167943
A42036,"Cedars-Sinai Accountable Care, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.029808562%,$145443118.10,$152575529.50,$-7132411.00,$0.00,,10319,9937,249.1666667,1200.666667,1110.333333,7376.833333,1842,4701,2561,1215,5782,4537,7411,1537,451,355,11,$554.00,$104507.19,$17727.61,$19172.35,$11382.00,$5180.63,$4918.47,$51.13,$157.71,$97.57,$219.72,$1119.61,$0.49,$4744.37,$292.89,$954.80,$408.27,394.083,375.868,1.208,6.742,10.164,14.894,7.447,7.447,187.925,757.683,78.696,659.756,270.705,863.238,448.324,11600.382,3129.818,7949.884,504.478,16.202,0,0,0,0,0,219,663,78,4,1,1.128928325,1.561051301,1.231965799,1.140125966,1.109203569,1.454051324,1.144214151,1.106771037,1.127704099,1.597816612,1.111804288,1.104063044,1.071162398,1.574219973,1.165545506,1.123710223
A69364,"Summit Health-Virtua, Inc.",01/01/2013,0,0,,,1,0.5,0.5,,0.027683537%,$127285468.90,$132208080.50,$-4922612.00,$0.00,,13860,13416.58333,130.5833333,1789.166667,541.3333333,10955.5,2405,5884,3759,1812,8271,5589,11490,1788,128,129,4,$321.00,$89850.52,$8922.50,$15539.89,$8771.75,$3114.75,$2823.27,$122.74,$174.04,$62.16,$342.16,$774.17,$0.00,$3721.23,$128.61,$382.94,$221.25,320.648,301.567,2.460,10.509,6.112,13.789,13.789,9.615,147.589,782.757,76.771,699.582,246.486,679.085,297.244,10380.884,4199.579,5388.332,789.098,3.876,0,0,0,0,0,166,156,39,0,0,0.990787065,0.909188063,0.947219156,1.001027456,1.06819628,0.989019824,1.086509086,1.050630099,1.047869697,1.025027978,1.142597607,1.05001189,1.037766552,1.011393915,1.157412498,1.034978613
A02541,Commonwealth Primary Care ACO,01/01/2013,0,0,,,1,0.5,0.5,,0.037984985%,$44488623.89,$43932405.70,$556218.00,$0.00,,5338,5182,53.16666667,605.6666667,153.5,4369.666667,891,2720,1295,432,2944,2394,4775,177,64,162,30,$130.00,$61605.71,$8651.67,$8958.61,$7790.49,$2440.32,$2068.27,$84.49,$249.17,$60.80,$195.39,$249.64,$0.00,$3787.95,$67.07,$359.27,$261.78,250.627,225.545,2.315,15.049,7.718,8.489,7.718,5.788,126.645,763.158,29.327,567.239,167.085,735.288,335.134,10355.393,4759.020,4974.532,605.055,16.786,0,0,0,0,0,100,140,21,0,0,0.956523768,1.036059789,1.011034032,0.999242351,1.003224394,0.992749757,0.930680816,0.988359682,1.01524724,0.961036875,0.890019919,0.973482312,0.999318488,1.023019566,0.965851653,0.961312901
A12533,"Southcoast Accountable Care Organization, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.025188438%,$184538570.20,$190498309.00,$-5959739.00,$0.00,,19528,18963.58333,87.75,3047.583333,943.9166667,14884.33333,3804,8000,4992,2732,11335,8193,18557,341,67,52,19,$492.00,$99139.02,$9012.25,$13595.47,$9506.65,$3455.47,$3059.67,$81.77,$191.10,$157.11,$174.49,$1059.80,$0.00,$2662.95,$219.99,$677.39,$213.28,336.434,308.855,2.637,9.228,15.714,15.029,15.398,12.656,158.859,805.499,91.597,780.812,259.234,729.029,243.941,9623.445,3629.799,4808.110,1178.786,6.750,0,0,0,0,0,249,340,102,0,0,1.039479455,1.069487112,0.978784302,1.040779981,1.029898664,1.069641368,1.02790699,1.027241398,1.077490853,1.039727846,0.999972119,1.019438687,1.085772457,1.017560344,1.034697135,1.045856613
A14881,"Cape Cod Health Network ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.025307262%,$194896093.40,$194684814.00,$211279.00,$0.00,,19231,18734.91667,50,1549.333333,469.25,16666.33333,2165,7908,6139,3019,11377,7854,18536,218,44,35,41,$357.00,$120283.68,$9733.19,$15781.51,$9971.31,$3579.20,$3130.89,$61.77,$284.73,$123.16,$417.74,$1135.84,$0.00,$2775.17,$190.02,$745.78,$174.23,279.158,252.683,1.601,13.237,11.636,11.636,5.711,8.113,123.457,841.770,105.258,704.834,206.032,578.972,266.134,10119.340,4545.043,4675.281,877.026,21.991,0,0,0,0,0,105,264,69,0,3,0.991719346,1.104015292,1.0609459,1.026442166,1.005903327,1.090049383,1.111703811,1.025042036,1.073714673,1.096501374,1.055986316,1.01773436,1.04268536,1.056235609,1.08760126,1.01100454
A45364,"APCN-ACO, A MEDICAL PROFESSIONAL CORPORATION",01/01/2013,0,0,,,1,0.5,0.5,,0.031637638%,$97626841.28,$101445108.20,$-3818267.00,$0.00,,8362,8143.916667,114.6666667,612.0833333,6059.083333,1358.083333,822,2703,3138,1699,5042,3320,1014,99,5836,299,6,$1108.00,$106725.28,$15281.34,$10472.45,$12076.07,$4254.71,$3067.28,$515.87,$440.71,$308.29,$97.72,$2365.32,$0.00,$3961.36,$325.96,$793.57,$280.61,333.992,276.280,15.226,19.278,23.208,11.911,5.280,10.192,171.369,752.282,128.685,493.620,263.141,553.296,209.604,13058.704,7965.700,4966.284,122.300,4.420,0,0,0,0,0,56,44,2,0,0,1.109684132,1.310220219,0.984517482,1.234520505,1.103974708,1.368255895,0.999097589,1.224939212,1.151269011,1.379495363,1.009559051,1.234469823,1.146879331,1.353895215,0.993532138,1.218249512
A38167,"HNMC Hospital/Physician ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.029834367%,$124770206.20,$128878837.90,$-4108632.00,$0.00,,10276,9983.916667,113.4166667,837.5,1874.083333,7158.916667,1206,4114,3342,1614,6178,4098,6923,688,1389,546,3,$727.00,$109148.24,$13414.17,$12801.76,$11352.78,$4134.79,$3751.20,$56.43,$167.88,$175.00,$178.69,$1956.50,$0.00,$4328.53,$223.78,$431.46,$229.79,361.281,337.843,1.703,9.315,12.420,15.926,14.223,9.515,167.807,808.093,128.907,596.159,284.157,728.672,312.202,12772.442,5781.198,6628.260,357.976,5.008,0,0,0,0,0,47,150,12,1,1,1.089791321,1.142353684,1.048585615,1.129909747,1.048468655,1.205705069,0.992798293,1.103564607,1.039173599,1.133303681,0.963793955,1.106382406,1.031491798,1.141784973,0.976142536,1.104529494
A73340,"Ochsner Accountable Care Network, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.02468709%,$230677772.90,$228706431.20,$1971342.00,$0.00,,23129,22374.66667,489.6666667,4498.333333,1626.916667,15759.75,5974,9938,5047,2170,13154,9975,16230,6315,125,146,19,$294.00,$61674.56,$10187.35,$12716.65,$8375.22,$3170.37,$2541.47,$333.56,$210.42,$121.57,$171.85,$247.39,$3.34,$2315.15,$89.93,$917.85,$357.25,336.854,297.032,10.905,12.514,16.224,17.654,7.598,8.000,176.078,722.456,30.168,867.365,230.484,705.619,275.758,8667.928,2644.777,5011.650,1001.669,9.833,0,0,0,0,0,244,977,142,3,8,0.99475107,1.208429564,1.066175522,1.065391135,0.986373795,1.208075516,1.116135875,1.063644688,0.971350062,1.201410676,1.077019797,1.051666804,0.988006035,1.187333292,1.059556271,1.058420994
A81035,"Christie Clinic Physician Services, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.032516517%,$63109372.63,$64519999.39,$-1410627.00,$0.00,,7741,7467.833333,45.66666667,998.4166667,215.0833333,6208.666667,1394,3309,2139,899,4490,3251,6925,663,48,9,2,$94.00,$76821.23,$9483.11,$13029.81,$7850.51,$2859.34,$2474.43,$18.03,$343.54,$34.97,$181.80,$749.96,$0.00,$2905.44,$72.65,$306.41,$351.34,308.791,283.750,0.268,21.827,2.946,15.935,12.186,8.704,162.579,758.856,67.489,701.944,218.537,617.716,397.304,8992.300,3329.881,4042.672,1590.555,29.192,0,0,0,0,0,43,98,23,0,0,1.00575375,1.179767735,1.10270871,1.056446029,0.953341769,1.163970816,1.071548361,1.051972287,0.975212791,1.140975638,1.01828859,1.043009086,1.054983944,1.150947681,1.066161604,1.055837325
A94621,Collaborative Care of Florida LLC,01/01/2013,0,0,,,1,0.5,0.5,,0.029839768%,$79613642.30,$76615315.81,$2998326.00,$1469179.97,,10267,10006.25,65.33333333,838.75,117.0833333,8985.083333,1331,5281,2797,858,5807,4460,8793,988,100,129,6,$251.00,$58948.79,$8097.31,$9081.63,$7224.09,$2011.81,$1894.75,$42.87,$64.40,$33.22,$130.72,$236.65,$0.00,$3525.83,$53.54,$432.14,$253.92,247.245,237.052,1.099,3.898,5.197,7.695,7.995,6.196,123.103,780.354,25.484,435.528,172.592,669.981,341.986,10649.044,4117.826,6036.327,489.394,5.497,0,0,0,0,0,50,49,14,0,0,0.948542048,1.152532489,1.006833411,0.970640619,1.021621252,1.026358082,0.858704851,0.968452302,1.04081618,0.996218686,0.936950463,0.965303679,1.054095358,1.038874042,0.885053326,0.97522216
